,id_recorrido,duracion_recorrido,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,long_estacion_origen,lat_estacion_origen,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,long_estacion_destino,lat_estacion_destino,id_usuario,modelo_bicicleta,genero,minutos,horas,dia,mes
2050970,23822874,2484,2024-11-11 14:14:56,231,384 - PLAZA BENITO NAZAR,VALENTIN VIRASORO 1349,-58.445999589,-34.60511787,2024-11-11 14:56:20,182,182 - RAVIGNANI Y GUATEMALA,"2185 Ravignani, Emilio, Dr. & Guatemala",-58.435246600000006,-34.5780479,1073463.0,FIT,MALE,14,11,14,11
2767837,23822875,42,2024-11-11 14:14:58,22,022 - Arenales,Cerrito & Arenales,-58.3825498,-34.5938629,2024-11-11 14:15:40,22,022 - Arenales,Cerrito & Arenales,-58.3825498,-34.5938629,394638.0,FIT,MALE,14,11,14,11
2766863,23822876,506,2024-11-11 14:15:03,477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,Av. Caseros 2309,-58.395053900000015,-34.6350046,2024-11-11 14:23:29,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,973211.0,ICONIC,MALE,15,11,14,11
2767315,23822877,1665,2024-11-11 14:15:07,176,067 - PARQUE SARMIENTO I,Av. Dr. Ricardo Balbín 4402,-58.494845000000005,-34.555254,2024-11-11 14:42:52,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,297376.0,FIT,MALE,15,11,14,11
2056902,23822878,25,2024-11-11 14:15:14,242,103 - MALBA,Av. Pres. Figueroa Alcorta 3451,-58.40398420287857,-34.57694914795284,2024-11-11 14:15:39,242,103 - MALBA,Av. Pres. Figueroa Alcorta 3451,-58.40398420287857,-34.57694914795284,1245789.0,FIT,MALE,15,11,14,11
2853811,23822879,405,2024-11-11 14:15:17,329,100 - Plaza Gurruchaga,Gurruchaga 1084,-58.43506630059434,-34.59310953590707,2024-11-11 14:22:02,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,182715.0,FIT,MALE,15,11,14,11
2753407,23822881,2019,2024-11-11 14:15:21,385,268 - Plaza Aristóbulo Del Valle,Campana & Marcos Sastre  ,-58.49314134520765,-34.606159914753725,2024-11-11 14:49:00,212,129 - Velasco,J.Ramirez de Velasco 285,-58.434875,-34.600275,359523.0,FIT,FEMALE,15,11,14,11
2055860,23822880,2027,2024-11-11 14:15:21,96,096 - Carlos Gardel,3302 Guardia Vieja & Aguero,-58.4116586,-34.6027814,2024-11-11 14:49:08,199,199 - ESTADOS UNIDOS Y BOEDO,3568 Estados Unidos & Boedo Av.,-58.41601370000001,-34.6222601,1235267.0,FIT,MALE,15,11,14,11
2789321,23822882,1064,2024-11-11 14:15:24,76,076 - Ayacucho,"Ayacucho &Peron, Juan Domingo, Tte. General",-58.39505479999999,-34.6074084,2024-11-11 14:33:08,76,076 - Ayacucho,"Ayacucho &Peron, Juan Domingo, Tte. General",-58.39505479999999,-34.6074084,671798.0,FIT,MALE,15,11,14,11
2791702,23822883,1055,2024-11-11 14:15:31,153,153 - JUAN MANUEL DE BLANES,Av. Almirante Brown 653,-58.36288800000001,-34.6310284,2024-11-11 14:33:06,164,164 - FACULTAD DE INGENIERIA,AV. PASEO COLÓN 811,-58.3698984,-34.617301,1208144.0,FIT,MALE,15,11,14,11
2056481,23822884,641,2024-11-11 14:15:33,378,215 - HOSPITAL ALVAREZ,Bolivia 683,-58.468287,-34.623123,2024-11-11 14:26:14,382,204 - Biarritz,Biarritz 2403,-58.47725521899702,-34.60543081369964,951501.0,ICONIC,MALE,15,11,14,11
2396549,23822885,780,2024-11-11 14:15:38,33,033 - Facultad de Medicina,Pres. José Evaristo Uriburu 987,-58.3989807,-34.5970909,2024-11-11 14:28:38,162,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,672302.0,ICONIC,MALE,15,11,14,11
2789159,23822886,164,2024-11-11 14:15:41,101,101 - Fitz Roy,Fitz Roy  1092 & Loyola,-58.4424397,-34.5891857,2024-11-11 14:18:25,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,67134.0,ICONIC,MALE,15,11,14,11
2050976,23822887,1800,2024-11-11 14:15:46,420,375 - Ciudad Universitaria I,INTENDENTE GUIRALDES 2160 - PABELLÓN I,-58.43959999999999,-34.5446,2024-11-11 14:45:46,515,294 - PLAZOLETA RÍO DE LA PLATA,Av. Sarmiento 500,-58.41465533223048,-34.57424606980564,844033.0,FIT,MALE,15,11,14,11
2210485,23822888,598,2024-11-11 14:15:51,565,319 - HEREDIA,La Pampa 3800,-58.4681384,-34.5729858,2024-11-11 14:25:49,323,240 - ECHEVERRIA,1981 Vidal,-58.459298,-34.565409,382869.0,ICONIC,FEMALE,15,11,14,11
2056368,23822890,241,2024-11-11 14:15:52,132,132 - CORRIENTES,Reconquista & Corrientes Av.,-58.372763,-34.6033685,2024-11-11 14:19:53,444,061 - Ministerio de Economia,"Balcarce e Yrigoyen, Hipolito Av.",-58.37071600000001,-34.608936,83861.0,FIT,MALE,15,11,14,11
2055847,23822889,1028,2024-11-11 14:15:52,153,153 - JUAN MANUEL DE BLANES,Av. Almirante Brown 653,-58.36288800000001,-34.6310284,2024-11-11 14:33:00,164,164 - FACULTAD DE INGENIERIA,AV. PASEO COLÓN 811,-58.3698984,-34.617301,1169906.0,FIT,FEMALE,15,11,14,11
2164503,23822891,1381,2024-11-11 14:15:56,414,385 - Franklin,Franklin 1100,-58.45004339999999,-34.6112804,2024-11-11 14:38:57,367,287 - Belaustegui,Belaustegui 2910,-58.47770598650817,-34.616659000738366,227258.0,FIT,FEMALE,15,11,14,11
2791443,23822892,529,2024-11-11 14:15:57,228,010 - Madero UCA,"1600 Moreau De Justo, Alicia Av.",-58.3656683,-34.6164879,2024-11-11 14:24:46,59,018 - Independencia,Idependencia y Bernardo de Irigoyen,-58.380565,-34.617654,457079.0,ICONIC,OTHER,15,11,14,11
2346262,23822893,488,2024-11-11 14:15:59,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,2024-11-11 14:24:07,189,189 - POSADAS,1350 Posadas,-58.3852113,-34.5886889,978786.0,FIT,MALE,15,11,14,11
2211005,23822894,1791,2024-11-11 14:16:04,169,169 - FACULTAD DE PSICOLOGIA,Av. Hipólito Yrigoyen 3417,-58.41497103862304,-34.613071183327094,2024-11-11 14:45:55,124,124 - UGARTECHE, Juan María Gutiérrez 2069,-58.41262482341766,-34.58111437500588,1245968.0,ICONIC,MALE,16,11,14,11
2210331,23822895,0,2024-11-11 14:16:06,372,322 - MARTÍ Y DIRECTORIO,"404 Marti, Jose",-58.470136,-34.636406,2024-11-11 14:16:06,479,347 - CARABOBO,Pumacahua 9,-58.45530009999998,-34.6262877,1137971.0,FIT,MALE,16,11,14,11
2347516,23822896,6100,2024-11-11 14:16:10,504,214 - MORÓN,Morón 3089,-58.47518040000001,-34.6247196,2024-11-11 15:57:50,367,287 - Belaustegui,Belaustegui 2910,-58.47770598650817,-34.616659000738366,685091.0,FIT,FEMALE,16,11,14,11
2210402,23822897,2087,2024-11-11 14:16:13,144,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,2024-11-11 14:51:00,291,244 - UADE,Lima 750,-58.381627,-34.617247,989757.0,FIT,FEMALE,16,11,14,11
2853838,23822899,1004,2024-11-11 14:16:14,517,332 - PACÍFICO II,Av. Int. Bullrich 300,-58.42481399999999,-34.5745008,2024-11-11 14:32:58,66,066 - Billinghurst,3508 Carcova,-58.4138713,-34.5945475,166201.0,FIT,MALE,16,11,14,11
2347016,23822898,1760,2024-11-11 14:16:15,169,169 - FACULTAD DE PSICOLOGIA,Av. Hipólito Yrigoyen 3417,-58.41497103862304,-34.613071183327094,2024-11-11 14:45:35,124,124 - UGARTECHE, Juan María Gutiérrez 2069,-58.41262482341766,-34.58111437500588,1249376.0,FIT,FEMALE,16,11,14,11
2056533,23822900,1749,2024-11-11 14:16:16,169,169 - FACULTAD DE PSICOLOGIA,Av. Hipólito Yrigoyen 3417,-58.41497103862304,-34.613071183327094,2024-11-11 14:45:25,124,124 - UGARTECHE, Juan María Gutiérrez 2069,-58.41262482341766,-34.58111437500588,1245960.0,FIT,MALE,16,11,14,11
2056901,23822901,195,2024-11-11 14:16:16,242,103 - MALBA,Av. Pres. Figueroa Alcorta 3451,-58.40398420287857,-34.57694914795284,2024-11-11 14:19:31,242,103 - MALBA,Av. Pres. Figueroa Alcorta 3451,-58.40398420287857,-34.57694914795284,1245789.0,ICONIC,MALE,16,11,14,11
2380181,23822902,1079,2024-11-11 14:16:18,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,2024-11-11 14:34:17,104,104 - Federico Lacroze,Av. Guzman 1100 & Av. Corrientes,-58.45521200000001,-34.587617,1244871.0,ICONIC,FEMALE,16,11,14,11
2210148,23822903,1264,2024-11-11 14:16:23,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,2024-11-11 14:37:27,252,331 - CALIFORNIA,California 1774 y General Hornos,-58.374336,-34.647121,304209.0,FIT,FEMALE,16,11,14,11
2346681,23822905,358,2024-11-11 14:16:29,26,026 - JUANA MANSO I,"Manso Juana & De La Barra, Emma",-58.3638723,-34.600752,2024-11-11 14:22:27,4,004 - Plaza Roma,Av. Corrientes 100,-58.36885646243477,-34.6030082348981,1219998.0,FIT,MALE,16,11,14,11
2788441,23822906,409,2024-11-11 14:16:32,65,065 - Julián Álvarez,3822 Guemes,-58.4157873,-34.5873124,2024-11-11 14:23:21,70,070 - ARAOZ,1413 Araoz & Gorriti CABA,-58.4260597,-34.5926862,1188424.0,FIT,FEMALE,16,11,14,11
2396169,23822907,685,2024-11-11 14:16:34,26,026 - JUANA MANSO I,"Manso Juana & De La Barra, Emma",-58.3638723,-34.600752,2024-11-11 14:27:59,130,130 - RETIRO II,Av. Dr. José María Ramos Mejía 1350,-58.37436403,-34.5917376,463199.0,ICONIC,MALE,16,11,14,11
2396043,23822908,1124,2024-11-11 14:16:39,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 14:35:23,156,156 - Plaza Alemania,2939 Cavia,-58.407469600000006,-34.5775895,267514.0,FIT,FEMALE,16,11,14,11
2767843,23822909,25,2024-11-11 14:16:43,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 14:17:08,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,1245803.0,FIT,MALE,16,11,14,11
2347727,23822910,22,2024-11-11 14:16:44,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,2024-11-11 14:17:06,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,1249412.0,FIT,FEMALE,16,11,14,11
2164475,23822913,327,2024-11-11 14:16:47,466,333 - PARQUE DE LA ESTACIÓN,Dr. Tomás Manuel de Anchorena 170,-58.41183969999999,-34.608096,2024-11-11 14:22:14,162,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,260352.0,FIT,MALE,16,11,14,11
2347726,23822912,22,2024-11-11 14:16:47,491,266 - PLAZA SABATTINI,Honorio Pueyrredón 695 ,-58.44215423439331,-34.61200399005994,2024-11-11 14:17:09,491,266 - PLAZA SABATTINI,Honorio Pueyrredón 695 ,-58.44215423439331,-34.61200399005994,278376.0,FIT,FEMALE,16,11,14,11
2395626,23822914,785,2024-11-11 14:16:51,24,024 - ALSINA,Adolfo Alsina& Bernardo De Irigoyen,-58.38089430000001,-34.610583,2024-11-11 14:29:56,73,073 - Ruy Díaz de Guzmán,Avenida Martin Garcia y Ruy Díaz de Guzmán,-58.3718235,-34.6306814,713814.0,FIT,MALE,16,11,14,11
2380326,23822915,1436,2024-11-11 14:17:00,152,152 - JULIETA LANTERI,"Vera Peñaloza, Rosario 599 & Lanteri Julieta",-58.3596311,-34.6181645,2024-11-11 14:40:56,83,083 - Paraná,1590 Lavalle,-58.3893728,-34.603269,1243502.0,FIT,MALE,17,11,14,11
2767517,23822916,5709,2024-11-11 14:17:03,242,103 - MALBA,Av. Pres. Figueroa Alcorta 3451,-58.40398420287857,-34.57694914795284,2024-11-11 15:52:12,25,025 - Plaza Guemes,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",-58.4161178,-34.5894269,1245788.0,FIT,FEMALE,17,11,14,11
2055848,23822917,1590,2024-11-11 14:17:05,4,004 - Plaza Roma,Av. Corrientes 100,-58.36885646243477,-34.6030082348981,2024-11-11 14:43:35,22,022 - Arenales,Cerrito & Arenales,-58.3825498,-34.5938629,661975.0,FIT,MALE,17,11,14,11
2791438,23822918,628,2024-11-11 14:17:08,210,335 - General Urquiza,Figueroa Alcorta & Sarmiento,-58.411278,-34.572165,2024-11-11 14:27:36,50,050 - Hospital Rivadavia,2516 Pereyra Lucena,-58.4010798,-34.5837348,670145.0,FIT,MALE,17,11,14,11
2788620,23822919,444,2024-11-11 14:17:09,27,027 - Montevideo,Cordoba Av. & Montevideo,-58.3900887,-34.599068,2024-11-11 14:24:33,8,008 - Congreso,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",-58.3893364,-34.6094218,1153573.0,FIT,MALE,17,11,14,11
2753580,23822920,747,2024-11-11 14:17:11,259,290 - Club Excursionistas,Migueletes 1782 (y La Pampa),-58.4441762,-34.5591522,2024-11-11 14:29:38,239,391 - Plaza República de Ecuador,Av. Pres. Figueroa Alcorta 5201,-58.42062076,-34.56533652,226828.0,FIT,OTHER,17,11,14,11
2767006,23822921,761,2024-11-11 14:17:11,14,014 - Pacifico,"Santa Fe Av. & Bullrich, Int. Av.",-58.426387,-34.577424,2024-11-11 14:29:52,193,193 - ARENALES Y AGUERO,Arenales y Aguero,-58.4061652,-34.5908626,234610.0,FIT,MALE,17,11,14,11
2347728,23822923,21,2024-11-11 14:17:18,491,266 - PLAZA SABATTINI,Honorio Pueyrredón 695 ,-58.44215423439331,-34.61200399005994,2024-11-11 14:17:39,491,266 - PLAZA SABATTINI,Honorio Pueyrredón 695 ,-58.44215423439331,-34.61200399005994,278376.0,FIT,FEMALE,17,11,14,11
2213293,23822924,474,2024-11-11 14:17:18,167,275 - PLAZA 24 DE SEPTIEMBRE,1355 San Martin Av.,-58.44854,-34.606984,2024-11-11 14:25:12,318,285 - ESPINOSA,1785 Espinosa,-58.457317,-34.603936,1143688.0,ICONIC,MALE,17,11,14,11
2347007,23822925,5656,2024-11-11 14:17:19,63,063 - Reconquista,Viamonte 555,-58.37468663054962,-34.59977772506695,2024-11-11 15:51:35,82,082 - HOSPITAL ITALIANO,394 Rawson & Potosi,-58.4263947,-34.6078917,1249412.0,FIT,FEMALE,17,11,14,11
2396879,23822927,21,2024-11-11 14:17:27,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 14:17:48,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,562199.0,FIT,FEMALE,17,11,14,11
2380316,23822930,533,2024-11-11 14:17:27,216,059 - Coronel Diaz,Guemes 3330 & Coronel Diaz,-58.411493,-34.589968,2024-11-11 14:26:20,64,064 - RIOBAMBA,Riobamba 1264 & Juncal,-58.3941087,-34.5936508,670211.0,FIT,MALE,17,11,14,11
2766855,23822929,336,2024-11-11 14:17:30,213,136 - Acevedo,Acevedo y Padilla,-58.442685,-34.599659,2024-11-11 14:23:06,316,205 - SAN MARTIN,1471 Cucha Cucha,-58.453475,-34.605567,776709.0,FIT,MALE,17,11,14,11
2211109,23822932,987,2024-11-11 14:17:34,441,016 - Legislatura,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",-58.3748,-34.609801,2024-11-11 14:34:01,146,146 - Hospital Francés,"3024 Calvo, Carlos",-58.40784190000001,-34.6221118,67655.0,FIT,FEMALE,17,11,14,11
2050433,23822933,438,2024-11-11 14:17:42,395,303 - Huaura,Huaura 1405 y Fitz Roy,-58.45327985794868,-34.596849288941584,2024-11-11 14:25:00,104,104 - Federico Lacroze,Av. Guzman 1100 & Av. Corrientes,-58.45521200000001,-34.587617,1209861.0,FIT,MALE,17,11,14,11
2753716,23822941,404,2024-11-11 14:17:46,275,256 - PLAZA NORUEGA,Amenabar y Mendoza,-58.459289,-34.562277,2024-11-11 14:24:30,359,250 - Fleni,2292 Montañeses,-58.45047900000001,-34.555602,160106.0,ICONIC,FEMALE,17,11,14,11
2767844,23822934,49,2024-11-11 14:17:47,202,001 - FACULTAD DE DERECHO,Av. Pres. Figueroa Alcorta 2120,-58.390602,-34.583749,2024-11-11 14:18:36,202,001 - FACULTAD DE DERECHO,Av. Pres. Figueroa Alcorta 2120,-58.390602,-34.583749,1249280.0,FIT,OTHER,17,11,14,11
2853492,23822936,1103,2024-11-11 14:17:54,215,113 - Guatemala,Guatemala 4773,-58.42499599999999,-34.585878,2024-11-11 14:36:17,181,181 - BILLINGHURST Y MANSILLA,"1520 Billinghurst & Mansilla, Lucio Norberto, General",-58.412007200000005,-34.5926649,955551.0,FIT,FEMALE,17,11,14,11
2164308,23822937,1868,2024-11-11 14:17:54,491,266 - PLAZA SABATTINI,Honorio Pueyrredón 695 ,-58.44215423439331,-34.61200399005994,2024-11-11 14:49:02,280,222 - SIMON BOLIVAR,"1701 Fernandez Moreno, Baldomero",-58.44937899999999,-34.633528,278376.0,ICONIC,FEMALE,17,11,14,11
2050962,23822938,1636,2024-11-11 14:17:57,36,036 - MAIPÚ,Tucumán 536,-58.3745346,-34.6010599,2024-11-11 14:45:13,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,1188185.0,FIT,MALE,17,11,14,11
2854067,23822939,418,2024-11-11 14:18:07,21,021 - Parque Patricios,Iguazu & Uspallata,-58.406432,-34.640111,2024-11-11 14:25:05,92,092 - Salcedo,2908 Salcedo & Dean Funes,-58.4053386,-34.6316444,1245742.0,FIT,MALE,18,11,14,11
2395669,23822940,1264,2024-11-11 14:18:11,24,024 - ALSINA,Adolfo Alsina& Bernardo De Irigoyen,-58.38089430000001,-34.610583,2024-11-11 14:39:15,216,059 - Coronel Diaz,Guemes 3330 & Coronel Diaz,-58.411493,-34.589968,1204978.0,FIT,FEMALE,18,11,14,11
2853404,23822943,587,2024-11-11 14:18:18,444,061 - Ministerio de Economia,"Balcarce e Yrigoyen, Hipolito Av.",-58.37071600000001,-34.608936,2024-11-11 14:28:05,35,035 - INGENIERO BUTTY,Ing. E. Butty 291,-58.371847,-34.5964246,22645.0,FIT,,18,11,14,11
2767173,23822944,1472,2024-11-11 14:18:20,153,153 - JUAN MANUEL DE BLANES,Av. Almirante Brown 653,-58.36288800000001,-34.6310284,2024-11-11 14:42:52,183,183 - VIRREY CEVALLOS,Mexico 1652,-58.3899728,-34.6156994,53145.0,FIT,MALE,18,11,14,11
2347085,23822946,784,2024-11-11 14:18:31,149,149 - LIMA,México & Lima,-58.38136419999999,-34.6153266,2024-11-11 14:31:35,135,135 - MARCELO T. DE ALVEAR,Esmeralda & Paraguay,-58.378363,-34.5976425,1035637.0,FIT,MALE,18,11,14,11
2346399,23822947,695,2024-11-11 14:18:37,527,068 - AV. CORDOBA,Av. Cordoba 5403,-58.43838599999999,-34.588727,2024-11-11 14:30:12,161,161 - Humahuaca,3912 Humahuaca,-58.4196761,-34.6020779,780784.0,FIT,MALE,18,11,14,11
2050435,23822948,1122,2024-11-11 14:18:48,79,079 - AZUCENA VILLAFLOR,"Villaflor, Azucena & Dealessi, Pierina",-58.36393000000001,-34.61189,2024-11-11 14:37:30,38,038 - Plaza Libertad,Cerrito 990 y Av. Marcelo T. De Alvear,-58.382840300000005,-34.5970497,1078807.0,FIT,FEMALE,18,11,14,11
2753615,23822950,977,2024-11-11 14:18:50,476,279 - PLAZA MONTE CASTRO,Gualeguaychú 1900,-58.4985253,-34.6182924,2024-11-11 14:35:07,336,207 - PLAZA ARENALES,Nueva York 3949,-58.5111458,-34.5997308,1242175.0,ICONIC,FEMALE,18,11,14,11
2767512,23822949,1630,2024-11-11 14:18:53,175,147 - Constitución,Avenida Juan de Garay 1050,-58.380707,-34.626851,2024-11-11 14:46:03,202,001 - FACULTAD DE DERECHO,Av. Pres. Figueroa Alcorta 2120,-58.390602,-34.583749,1245803.0,FIT,MALE,18,11,14,11
2395841,23822951,1985,2024-11-11 14:18:56,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,2024-11-11 14:52:01,210,335 - General Urquiza,Figueroa Alcorta & Sarmiento,-58.411278,-34.572165,1203291.0,FIT,MALE,18,11,14,11
2844439,23822952,1474,2024-11-11 14:18:57,38,038 - Plaza Libertad,Cerrito 990 y Av. Marcelo T. De Alvear,-58.382840300000005,-34.5970497,2024-11-11 14:43:31,557,241 - BIBLIOTECA NACIONAL,Austria 2690,-58.397735,-34.583409,56928.0,FIT,MALE,18,11,14,11
2395852,23822953,610,2024-11-11 14:18:58,26,026 - JUANA MANSO I,"Manso Juana & De La Barra, Emma",-58.3638723,-34.600752,2024-11-11 14:29:08,152,152 - JULIETA LANTERI,"Vera Peñaloza, Rosario 599 & Lanteri Julieta",-58.3596311,-34.6181645,23533.0,ICONIC,FEMALE,18,11,14,11
2753303,23822954,1776,2024-11-11 14:19:08,202,001 - FACULTAD DE DERECHO,Av. Pres. Figueroa Alcorta 2120,-58.390602,-34.583749,2024-11-11 14:48:44,210,335 - General Urquiza,Figueroa Alcorta & Sarmiento,-58.411278,-34.572165,1249280.0,FIT,OTHER,19,11,14,11
2844202,23822956,1340,2024-11-11 14:19:12,117,117 - HUMBERTO 1°,Av. Carlos Calvo 513,-58.37315930476108,-34.61955283137281,2024-11-11 14:41:32,75,075 - Plaza Primero de Mayo,238 Pichincha,-58.3989871,-34.6122976,665609.0,FIT,OTHER,19,11,14,11
2753879,23822957,947,2024-11-11 14:19:31,144,144 - PUEYRREDÓN,684 Boulogne Sur Mer & Tucuman,-58.4060944,-34.6018744,2024-11-11 14:35:18,162,162 - LARREA Y BARTOLOMÉ MITRE,80 Larrea,-58.401924,-34.608985,994416.0,FIT,MALE,19,11,14,11
2767234,23822959,787,2024-11-11 14:19:33,69,069 - Ecuador,"1226 Ecuador & Mansilla, Lucio Norberto, General",-58.4046092,-34.5961006,2024-11-11 14:32:40,166,166 - Cementerio de Recoleta,Vicente López 2100,-58.39414794286564,-34.588346663239754,1002865.0,FIT,FEMALE,19,11,14,11
2396533,23822960,1345,2024-11-11 14:19:46,318,285 - ESPINOSA,1785 Espinosa,-58.457317,-34.603936,2024-11-11 14:42:11,547,023 - ALMAGRO,México 4000,-58.422097,-34.620169,885387.0,ICONIC,MALE,19,11,14,11
2791469,23822961,629,2024-11-11 14:19:57,26,026 - JUANA MANSO I,"Manso Juana & De La Barra, Emma",-58.3638723,-34.600752,2024-11-11 14:30:26,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,1210488.0,FIT,MALE,19,11,14,11
2767062,23822963,685,2024-11-11 14:20:02,5,005 - Plaza Italia,Av. Sarmiento 2601,-58.4209542,-34.5805497,2024-11-11 14:31:27,516,368 - PLAZA DE LA SHOÁ,Av. Del Libertador 3899,-58.423346900000006,-34.5709984,86641.0,ICONIC,OTHER,20,11,14,11
2056550,23822964,1408,2024-11-11 14:20:08,242,103 - MALBA,Av. Pres. Figueroa Alcorta 3451,-58.40398420287857,-34.57694914795284,2024-11-11 14:43:36,25,025 - Plaza Guemes,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",-58.4161178,-34.5894269,1245789.0,FIT,MALE,20,11,14,11
2788133,23822965,441,2024-11-11 14:20:18,448,393 - Barrio 31,Islas Galápagos 2800,-58.3788,-34.58209,2024-11-11 14:27:39,130,130 - RETIRO II,Av. Dr. José María Ramos Mejía 1350,-58.37436403,-34.5917376,1191427.0,ICONIC,FEMALE,20,11,14,11
2853691,23822966,1775,2024-11-11 14:20:20,284,229 - RIGLOS,1019 Riglos,-58.435056,-34.631018,2024-11-11 14:49:55,252,331 - CALIFORNIA,California 1774 y General Hornos,-58.374336,-34.647121,233082.0,FIT,MALE,20,11,14,11
2843975,23822967,808,2024-11-11 14:20:28,468,084 - TEATRO PICADERO,Riobamba 403,-58.39373749999999,-34.6042288,2024-11-11 14:33:56,149,149 - LIMA,México & Lima,-58.38136419999999,-34.6153266,1208585.0,FIT,MALE,20,11,14,11
2346316,23822969,1052,2024-11-11 14:20:48,118,118 - MEXICO,Saavedra & Mexico,-58.4026531,-34.6170196,2024-11-11 14:38:20,219,140 - Las Casas,Metan 3661,-58.4156332,-34.6360274,896289.0,FIT,MALE,20,11,14,11
2788529,23822970,875,2024-11-11 14:20:52,118,118 - MEXICO,Saavedra & Mexico,-58.4026531,-34.6170196,2024-11-11 14:35:27,432,187 - Jose Maria Moreno,141 Jose Maria Moreno,-58.435801,-34.619879,57039.0,ICONIC,FEMALE,20,11,14,11
2346723,23822972,267,2024-11-11 14:20:55,3,003 - ADUANA,Av. Paseo Colón 380,-58.369129063789,-34.61220714255728,2024-11-11 14:25:22,111,111 - MACACHA GUEMES,Macacha Guemes 350,-58.3646858,-34.6054877,1104608.0,ICONIC,MALE,20,11,14,11
2767586,23822973,1472,2024-11-11 14:21:03,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,2024-11-11 14:45:35,68,105 - PARQUE SAAVEDRA,García del Río 3590,-58.480464,-34.552148,1249298.0,FIT,FEMALE,21,11,14,11
2056228,23822974,1369,2024-11-11 14:21:13,269,260 - SAN MIGUEL DE GARICOITS,"Delgado & Loreto, Virrey",-58.45779900000001,-34.577329,2024-11-11 14:44:02,416,257 - Plaza Francisco Ramirez,"2700 Pedraza, Manuela",-58.469133,-34.553262,1215600.0,FIT,MALE,21,11,14,11
2050957,23822975,882,2024-11-11 14:21:19,383,263 - Plaza Echeverria,Av. Triunvirato 5100 y Nahuel Huapi 5150,-58.48954089999999,-34.5717986,2024-11-11 14:36:01,278,233 - MONROE,2519 Superi,-58.46981300000001,-34.564122,270739.0,FIT,OTHER,21,11,14,11
2788368,23822977,2044,2024-11-11 14:21:25,284,229 - RIGLOS,1019 Riglos,-58.435056,-34.631018,2024-11-11 14:55:29,158,158 - VILLARROEL,1321 Villarroel & Humboldt CABA,-58.4450697,-34.592735,1156448.0,ICONIC,FEMALE,21,11,14,11
2843938,23822979,2057,2024-11-11 14:21:29,164,164 - FACULTAD DE INGENIERIA,AV. PASEO COLÓN 811,-58.3698984,-34.617301,2024-11-11 14:55:46,85,085 - AGUERO,"Aguero & Mansilla, Lucio Norberto, General",-58.4091784,-34.5948057,45791.0,FIT,MALE,21,11,14,11
